county,Disease_Condition,Species_Affected,Nature_of_Diagnosis,Production_System,Start_Outbreak_Event,Report_Date,Total_Number_Sick,Total_Vaccinated,Total_Number_Risk
Taita Taveta,Fowl Pox,Chicken,Clinical,Intensive,2024-07-31,2024-07-31,25,0,50
Taita Taveta,Fowl Pox,Chicken,Clinical,Mixed,2024-05-31,2024-05-31,7,0,20
Taita Taveta,Fowl Pox,Chicken,Clinical,Mixed,2024-07-03,2024-07-03,6,0,15
Taita Taveta,Fowl Pox,Chicken,Clinical,Mixed,2024-08-06,2024-08-06,15,200,200
Taita Taveta,Fowl Typhoid,Chicken,Clinical,Intensive,2024-05-31,2024-05-31,5,0,45
Taita Taveta,Fowl Typhoid,Chicken,Clinical,Mixed,2024-05-14,2024-05-14,3,0,40
Taita Taveta,Fowl typhoid,Chicken,Clinical,Mixed,2024-06-02,2024-06-02,10,0,40
Taita Taveta,Fowltyphoid,Chicken,Clinical,Mixed,2024-02-05,2024-02-05,10,0,30
Taita Taveta,Fowltyphoid,Chicken,Clinical,Mixed,2024-09-24,2024-09-24,5,0,20
Taita Taveta,Fracture Of Femur,Sheep,Clinical,Extensive,2024-01-29,2024-01-22,0,0,0
Taita Taveta,Fungal Infection,Cattle,Clinical,Extensive,2024-12-17,2024-12-17,1,0,3
Taita Taveta,GIT Infection,Cattle,Clinical,Intensive,2023-02-07,2023-02-07,1,0,1
Taita Taveta,GIT Infection,Goats,Clinical,Extensive,2024-03-06,2024-03-06,1,0,10
Taita Taveta,GIT Infection,Goats,Clinical,Extensive,2024-07-29,2024-07-29,1,0,7
Taita Taveta,GIT Infection,Goats,Clinical,Extensive,2024-08-22,2024-08-22,1,0,23
Taita Taveta,Goat Pox,Goats,Clinical,Extensive,2024-01-11,2024-01-18,6,0,78
Taita Taveta,Goat Pox,Goats,Clinical,Extensive,2024-01-13,2024-01-27,1,0,63
Taita Taveta,Goat Pox,Goats,Clinical,Extensive,2024-07-06,2024-07-06,5,0,35
Taita Taveta,Goat Pox,Goats,Clinical,Extensive,2024-08-08,2024-08-08,0,450,450
Taita Taveta,Grain Overload,Goats,Clinical,Extensive,2024-08-08,2024-08-08,1,0,4
Taita Taveta,Haemorrhagic septicemia,Camel,Clinical,Extensive,2024-01-06,2024-01-29,1,0,32
Taita Taveta,Hapatitis,Sheep,Post Mortem,Extensive,2024-01-11,2024-01-29,0,0,0
Taita Taveta,Heart Water,Cattle,Clinical,Extensive,2024-06-23,2024-06-23,1,0,0
Taita Taveta,Heart Water,Cattle,Clinical,Mixed,2024-11-11,2024-11-11,1,0,5
Taita Taveta,Heart Water,Goats,Clinical,,2024-02-08,2024-02-08,1,0,1
Taita Taveta,Heart Water,Goats,Clinical,,2024-02-09,2024-02-09,0,0,0
Taita Taveta,Heart Water,Goats,Clinical,Extensive,2024-10-14,2024-10-14,10,0,17
Taita Taveta,Heart Water,Goats,Clinical,Extensive,2024-05-28,2024-05-28,1,10,13
Taita Taveta,Heart Water,Goats,Clinical,Extensive,2024-06-04,2024-06-04,2,0,74
Taita Taveta,Heart Water,Goats,Clinical,Extensive,2024-07-13,2024-07-13,1,0,5
Taita Taveta,Heart Water,Goats,Clinical,Extensive,2024-07-18,2024-07-18,1,0,13
Taita Taveta,Heart Water,Goats,Clinical,Intensive,2024-01-16,2024-01-29,1,0,12
Taita Taveta,Heart Water,Goats,Clinical,Mixed,2022-12-21,2022-12-21,2,0,6
Taita Taveta,Heart Water,Goats,Clinical,Mixed,2024-05-09,2024-05-09,1,0,5
Taita Taveta,Heart Water,Goats,Clinical,Mixed,2024-06-24,2024-06-24,1,0,14
Taita Taveta,Heart Water,Goats,Clinical,Mixed,2024-08-03,2024-08-03,1,0,5
Taita Taveta,Heart Water,Sheep,Clinical,Mixed,2024-04-14,2024-04-14,1,0,5
Taita Taveta,Heartwater Disease,Cattle,Clinical,Extensive,2024-06-17,2024-06-17,1,0,3
Taita Taveta,Heavy Breathing,Cattle,Clinical,Intensive,2024-11-28,2024-11-28,2,0,5
Taita Taveta,Helmenthiasis,Cattle,Clinical,Intensive,2024-08-15,2024-08-15,1,0,0
Taita Taveta,Helmethiasis,Pigs,Clinical,Mixed,2024-01-04,2024-01-30,5,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-03-01,2024-03-01,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-05-20,2024-05-20,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-06-11,2024-06-11,2,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-07-10,2024-07-10,2,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-07-11,2024-07-11,1,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-07-29,2024-07-29,1,0,4
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-08-13,2024-08-13,2,0,4
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-08-16,2024-08-16,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-08-23,2024-08-23,1,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Extensive,2024-08-03,2024-08-03,1,0,3
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-11-11,2024-11-11,3,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-11-25,2024-11-25,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-11-27,2024-11-27,3,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-12-02,2024-12-02,2,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-12-04,2024-12-04,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-02-21,2024-02-21,1,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-03-13,2024-03-13,1,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-03-28,2024-03-28,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-03-08,2024-03-08,2,0,4
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-04-11,2024-04-11,1,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-04-29,2024-04-29,1,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-04-30,2024-04-30,3,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-05-10,2024-05-10,3,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-05-24,2024-05-24,2,0,5
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-05-29,2024-05-29,3,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-06-14,2024-06-14,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-06-25,2024-06-25,1,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-06-28,2024-06-28,1,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-06-30,2024-06-30,1,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-10,2024-07-10,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-11,2024-07-11,3,0,3
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-16,2024-07-16,1,0,3
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-18,2024-07-18,1,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-19,2024-07-19,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-28,2024-07-28,0,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-30,2024-07-30,1,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-06,2024-07-06,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-07,2024-07-07,1,0,3
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-07-09,2024-07-09,2,0,3
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-08-13,2024-08-13,2,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Intensive,2024-08-09,2024-08-09,3,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-11-24,2024-11-24,1,0,1
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2023-12-18,2023-12-18,1,0,5
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2023-12-03,2023-12-03,8,0,15
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2023-12-05,2023-12-05,10,0,50
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2023-12-08,2023-12-08,2,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2023-12-09,2023-12-09,2,0,5
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-02-07,2024-02-07,8,0,20
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-02-09,2024-02-09,7,0,9
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-03-01,2024-03-01,40,0,60
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-03-29,2024-03-29,1,0,2
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-05-16,2024-05-16,3,0,0
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-06-24,2024-06-24,2,0,8
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-07-12,2024-07-12,1,0,3
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-07-03,2024-07-03,5,0,13
Taita Taveta,Helminthiasis,Cattle,Clinical,Mixed,2024-07-04,2024-07-04,3,0,3
Taita Taveta,Helminthiasis,Cattle,Post Mortem,Extensive,2024-01-11,2024-01-31,0,0,0
Taita Taveta,Helminthiasis,Cattle,Post Mortem,Extensive,2024-01-12,2024-01-30,0,0,0
Taita Taveta,Helminthiasis,Cattle,Post Mortem,Extensive,2024-01-08,2024-01-26,0,0,0
Taita Taveta,Helminthiasis,Cattle,Post Mortem,Extensive,2024-01-09,2024-01-29,0,0,0
Taita Taveta,Helminthiasis,Chicken,Clinical,Mixed,2024-12-09,2024-12-09,12,0,12
Taita Taveta,Helminthiasis,Chicken,Clinical,Mixed,2024-05-11,2024-05-11,25,0,75
Taita Taveta,Helminthiasis,Dogs,Clinical,Extensive,2024-12-21,2024-12-21,2,0,0
Taita Taveta,Helminthiasis,Dogs,Clinical,Intensive,2024-11-21,2024-11-21,3,0,0
Taita Taveta,Helminthiasis,Dogs,Clinical,Intensive,2024-04-01,2024-04-01,3,0,3
Taita Taveta,Helminthiasis,Dogs,Clinical,Intensive,2024-04-29,2024-04-29,3,0,5
Taita Taveta,Helminthiasis,Dogs,Clinical,Mixed,2024-12-20,2024-12-20,2,0,0
Taita Taveta,Helminthiasis,Dogs,Clinical,Mixed,2024-02-03,2024-02-03,2,0,5
Taita Taveta,Helminthiasis,Dogs,Clinical,Mixed,2024-06-10,2024-06-10,1,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,,2024-01-09,2024-01-30,0,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,,2024-02-09,2024-02-09,10,0,10
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-01-30,2024-01-27,5,0,29
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-11-20,2024-11-20,4,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-12-16,2024-12-16,4,0,2
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2023-12-03,2023-12-03,8,0,12
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-03-01,2024-03-01,3,0,4
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-03-13,2024-03-13,1,0,2
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-03-24,2024-03-24,3,0,11
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-03-07,2024-03-07,1,0,12
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-06-03,2024-06-03,2,0,7
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-06-05,2024-06-05,0,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-07-16,2024-07-16,4,0,7
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-07-19,2024-07-19,4,0,23
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-07-26,2024-07-26,5,0,120
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-07-03,2024-07-03,1,0,1
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-07-05,2024-07-05,100,0,20
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-07-08,2024-07-08,2,0,1
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-08-12,2024-08-12,1,0,1
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-08-13,2024-08-13,1,0,2
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-08-02,2024-08-02,5,0,20
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-08-03,2024-08-03,9,0,20
Taita Taveta,Helminthiasis,Goats,Clinical,Extensive,2024-08-09,2024-08-09,14,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,Intensive,2024-11-28,2024-11-28,8,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,Intensive,2024-03-28,2024-03-28,2,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-11-27,2024-11-27,0,0,15
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-12-20,2024-12-20,12,0,12
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-12-06,2024-12-06,5,0,2
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-02-26,2024-02-26,3,0,15
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-02-28,2024-02-28,12,0,80
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-02-08,2024-02-08,3,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-03-06,2024-03-06,8,0,12
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-06-06,2024-06-06,0,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-07-01,2024-07-01,0,0,0
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-07-29,2024-07-29,3,0,12
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-08-04,2024-08-04,400,0,400
Taita Taveta,Helminthiasis,Goats,Clinical,Mixed,2024-08-08,2024-08-08,3,0,18
Taita Taveta,Helminthiasis,Goats,Post Mortem,Extensive,2024-01-15,2024-01-10,1,0,0
Taita Taveta,Helminthiasis,Goats,Post Mortem,Extensive,2024-01-02,2024-01-25,0,0,0
Taita Taveta,Helminthiasis,Goats,Post Mortem,Extensive,2024-01-24,2024-01-11,1,0,0
Taita Taveta,Helminthiasis,Goats,Post Mortem,Extensive,2024-01-24,2024-01-26,1,0,0
Taita Taveta,Helminthiasis,Goats,Post Mortem,Extensive,2024-01-30,2024-01-22,1,0,0
Taita Taveta,Helminthiasis,Goats,Post Mortem,Extensive,2024-01-04,2024-01-16,2,0,0
Taita Taveta,Helminthiasis,Sheep,Clinical,Extensive,2024-01-03,2024-01-23,1,0,4
Taita Taveta,Helminthiasis,Sheep,Clinical,Extensive,2024-01-03,2024-01-29,6,0,56
Taita Taveta,Helminthiasis,Sheep,Clinical,Extensive,2024-01-31,2024-01-18,10,0,70
Taita Taveta,Helminthiasis,Sheep,Clinical,Extensive,2024-01-05,2024-01-29,1,0,16
Taita Taveta,Helminthiasis,Sheep,Clinical,Extensive,2024-08-18,2024-08-18,1,0,2
Taita Taveta,Helminthiasis,Sheep,Clinical,Mixed,2023-12-02,2023-12-02,15,0,20
Taita Taveta,Helminthiasis,Sheep,Clinical,Mixed,2024-02-06,2024-02-06,5,0,15
Taita Taveta,Helminthiasis,Sheep,Clinical,Mixed,2024-03-31,2024-03-31,4,0,7
Taita Taveta,Helminthiasis,Sheep,Clinical,Mixed,2024-06-08,2024-06-08,10,0,2
Taita Taveta,Helminthiasis,Sheep,Clinical,Mixed,2024-08-11,2024-08-11,50,0,300
Taita Taveta,Helminthiasis,Sheep,Post Mortem,Extensive,2024-01-14,2024-01-03,2,0,0
Taita Taveta,Helminthiasis,Sheep,Post Mortem,Extensive,2024-01-16,2024-01-06,1,0,0
Taita Taveta,Helminthiasis,Sheep,Post Mortem,Extensive,2024-01-20,2024-01-14,2,0,0
Taita Taveta,Helminthiasis,Sheep,Post Mortem,Extensive,2024-01-26,2024-01-15,1,0,0
Taita Taveta,Helminthiasis,Sheep,Post Mortem,Extensive,2024-01-08,2024-01-13,1,0,0
Taita Taveta,Hemorrhagic Septicemia,Cattle,Clinical,Mixed,2024-01-05,2024-01-28,1,0,4
Taita Taveta,Hydatid,Dogs,Clinical,Extensive,2024-11-15,2024-11-15,1,0,0
Taita Taveta,Hypocalcaemia,Cattle,Clinical,Intensive,2024-08-19,2024-08-19,1,0,1
Taita Taveta,Hypocalcaemia,Cattle,Clinical,Mixed,2024-06-18,2024-06-18,1,0,1
Taita Taveta,Hypocalcemia,Cattle,Clinical,Extensive,2024-07-24,2024-07-24,1,0,1
Taita Taveta,Hypocalcemia,Cattle,Clinical,Intensive,2024-08-07,2024-08-07,1,0,0
Taita Taveta,Hypocalcimia,Cattle,Clinical,Extensive,2024-07-01,2024-07-01,1,0,0
Taita Taveta,Infectious Corrhiza,Chicken,Clinical,Mixed,2024-07-02,2024-07-02,8,0,40
Taita Taveta,Infectious Coryza,Chicken,Clinical,Intensive,2024-06-07,2024-06-07,30,0,40
Taita Taveta,Infectous Corryza,Chicken,Clinical,Mixed,2024-08-20,2024-08-20,2,0,50
Taita Taveta,Infertility,Cattle,Clinical,Extensive,2024-01-28,2024-01-06,1,0,6
Taita Taveta,Insect Bite,Cattle,Clinical,Intensive,2024-07-30,2024-07-30,1,0,1
Taita Taveta,Johnes Disease,Cattle,Clinical,Extensive,2024-09-14,2024-09-14,1,0,4
Taita Taveta,Johnes Disease,Cattle,Clinical,Extensive,2024-09-19,2024-09-19,1,0,3
Taita Taveta,Johnes Disease,Cattle,Clinical,Intensive,2024-06-15,2024-06-15,2,0,0
Taita Taveta,Johnes Disease,Cattle,Clinical,Intensive,2024-09-29,2024-09-29,1,0,3
Taita Taveta,Keratoconjunctivitis,Cattle,Clinical,Mixed,2024-03-05,2024-03-05,5,0,50
Taita Taveta,Leg Fracture,Cattle,Clinical,Extensive,2024-02-21,2024-02-21,1,0,3
Taita Taveta,Leg Injury,Cattle,Clinical,Intensive,2024-08-14,2024-08-14,1,0,0
Taita Taveta,Limping,Cattle,Clinical,Intensive,2024-02-24,2024-02-24,1,0,0
Taita Taveta,Lumpy Skin Disease (LSD),Cattle,Clinical,Extensive,2024-10-29,2024-10-29,2,0,50
Taita Taveta,Lumpy Skin Disease (LSD),Cattle,Clinical,Extensive,2024-02-16,2024-02-16,2,0,20
Taita Taveta,Lumpy Skin Disease (LSD),Cattle,Clinical,Extensive,2024-02-26,2024-02-26,2,0,10
Taita Taveta,Lumpy Skin Disease (LSD),Cattle,Clinical,Extensive,2024-03-06,2024-03-06,0,486,486
Taita Taveta,Lumpy Skin Disease (LSD),Cattle,Clinical,Intensive,2024-02-05,2024-02-05,1,0,3
Taita Taveta,Lumpy Skin Disease (LSD),Cattle,Clinical,Intensive,2024-07-20,2024-07-20,1,0,3
Taita Taveta,Lumpy Skin Disease (LSD),Cattle,Clinical,Intensive,2024-07-31,2024-07-31,1,0,9
Taita Taveta,Lumpy Skin Disease (LSD),Cattle,Clinical,Mixed,2024-01-18,2024-01-27,1,0,2
Taita Taveta,Lumpy Skin Disease (LSD),Cattle,Clinical,Mixed,2024-07-01,2024-07-01,1,0,2
Taita Taveta,Malnutrition Especially Protein Deficiency,Sheep,Clinical,Mixed,2024-11-18,2024-11-18,1,0,5
Taita Taveta,Mange,Camel,Clinical,Extensive,2024-01-19,2024-01-29,3,0,8
Taita Taveta,Mange,Cattle,Clinical,Extensive,2024-02-02,2024-02-02,5,0,1
Taita Taveta,Mange,Cattle,Clinical,Extensive,2024-07-28,2024-07-28,1,0,1
Taita Taveta,Mange,Cattle,Clinical,Intensive,2024-07-22,2024-07-22,1,0,2
Taita Taveta,Mange,Cattle,Clinical,Intensive,2024-07-26,2024-07-26,1,0,1
Taita Taveta,Mange,Dogs,Clinical,,2024-10-06,2024-10-06,2,0,3
Taita Taveta,Mange,Dogs,Clinical,,2024-02-29,2024-02-29,1,0,1
Taita Taveta,Mange,Dogs,Clinical,,2024-02-07,2024-02-07,1,0,1
Taita Taveta,Mange,Dogs,Clinical,,2024-09-15,2024-09-15,1,0,0
Taita Taveta,Mange,Dogs,Clinical,Extensive,2024-06-19,2024-06-19,1,0,1
Taita Taveta,Mange,Dogs,Clinical,Intensive,2024-11-11,2024-11-11,11,0,0
Taita Taveta,Mange,Dogs,Clinical,Intensive,2024-06-22,2024-06-22,1,0,1
Taita Taveta,Mange,Dogs,Clinical,Intensive,2024-07-30,2024-07-30,3,0,3
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-11-23,2024-11-23,1,0,2
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-11-04,2024-11-04,2,0,5
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-11-08,2024-11-08,2,0,50
Taita Taveta,Mange,Dogs,Clinical,Mixed,2023-12-08,2023-12-08,3,0,3
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-12-08,2024-12-08,5,0,5
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-02-02,2024-02-02,1,0,12
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-03-16,2024-03-16,1,0,1
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-06-10,2024-06-10,3,0,9
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-06-23,2024-06-23,1,1,1
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-06-28,2024-06-28,2,2,2
Taita Taveta,Mange,Dogs,Clinical,Mixed,2024-07-21,2024-07-21,2,0,3
Taita Taveta,Mange,Pigs,Clinical,Mixed,2024-01-26,2024-01-08,8,0,1
Taita Taveta,Mange/Ear Cancer,Other,Clinical,Intensive,2024-08-29,2024-08-29,13,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Extensive,2024-11-20,2024-11-20,1,0,3
Taita Taveta,Mastitis,Cattle,Clinical,Extensive,2024-12-10,2024-12-10,1,0,13
Taita Taveta,Mastitis,Cattle,Clinical,Extensive,2024-12-15,2024-12-15,1,0,4
Taita Taveta,Mastitis,Cattle,Clinical,Extensive,2024-12-24,2024-12-24,1,0,4
Taita Taveta,Mastitis,Cattle,Clinical,Extensive,2024-05-14,2024-05-14,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Extensive,2024-07-12,2024-07-12,0,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Extensive,2024-07-04,2024-07-04,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Extensive,2024-08-30,2024-08-30,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Extensive,2024-09-07,2024-09-07,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-11-24,2024-11-24,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-11-27,2024-11-27,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-11-04,2024-11-04,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-12-17,2024-12-17,1,0,2
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-02-18,2024-02-18,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-03-08,2024-03-08,1,0,3
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-05-13,2024-05-13,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-05-18,2024-05-18,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-05-19,2024-05-19,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-06-30,2024-06-30,1,0,2
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-06-08,2024-06-08,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-07-10,2024-07-10,2,0,3
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-07-16,2024-07-16,2,0,7
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-07-24,2024-07-24,2,0,2
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-07-28,2024-07-28,0,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-07-06,2024-07-06,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-08-15,2024-08-15,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-08-18,2024-08-18,2,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-08-21,2024-08-21,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-08-30,2024-08-30,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-08-04,2024-08-04,2,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-08-08,2024-08-08,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-09-19,2024-09-19,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Intensive,2024-09-26,2024-09-26,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Mixed,2024-11-19,2024-11-19,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Mixed,2024-11-20,2024-11-20,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Mixed,2024-12-09,2024-12-09,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Mixed,2024-06-30,2024-06-30,1,0,0
Taita Taveta,Mastitis,Cattle,Clinical,Mixed,2024-07-01,2024-07-01,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Mixed,2024-07-07,2024-07-07,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Mixed,2024-07-08,2024-07-08,1,0,1
Taita Taveta,Mastitis,Cattle,Clinical,Mixed,2024-08-08,2024-08-08,1,0,2
Taita Taveta,Mastitis,Goats,Clinical,Extensive,2024-03-14,2024-03-14,1,0,10
Taita Taveta,Mastitis,Goats,Clinical,Intensive,2024-05-06,2024-05-06,1,0,1
Taita Taveta,Mastitis,Goats,Clinical,Intensive,2024-08-07,2024-08-07,1,0,20
Taita Taveta,Masty,Cattle,Clinical,Mixed,2024-12-26,2024-12-26,1,0,1
Taita Taveta,Masty,Cattle,Clinical,Mixed,2024-08-06,2024-08-06,1,0,0
Taita Taveta,Matitis,Cattle,Clinical,Intensive,2024-11-13,2024-11-13,1,0,0
Taita Taveta,Metritis,Cattle,Clinical,Intensive,2024-06-14,2024-06-14,1,0,1
Taita Taveta,Miases,Dogs,Clinical,Mixed,2024-05-03,2024-05-03,1,0,4
Taita Taveta,Milk Fever,Cattle,Clinical,Extensive,2024-10-16,2024-10-16,1,0,8
Taita Taveta,Milk Fever,Cattle,Clinical,Intensive,2024-11-10,2024-11-10,1,0,0
Taita Taveta,Milkman disease,Cattle,Clinical,Extensive,2024-07-08,2024-07-08,1,0,1
Taita Taveta,Miscarriage,Goats,Clinical,,2024-01-08,2024-01-25,1,0,3
